Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
TWII,2011-03-16,8317.379883,8372.019531,8257.080078,8324.580078,8324.547852,332.98320312000004
TWII,2011-03-17,8190.5,8282.69043,8150.72998,8282.69043,8282.658203,331.30761720000004
TWII,2011-03-18,8343.790039,8399.169922,8312.879883,8394.75,8394.717773,335.79
TWII,2011-03-21,8421.660156,8508.200195,8394.219727,8467.709961,8467.677734,338.70839844000005
TWII,2011-03-22,8523.269531,8552.820313,8508.040039,8508.040039,8508.007813,340.32160156
TWII,2011-03-23,8529.929688,8551.120117,8481.959961,8545.080078,8545.047852,341.80320312000003
TWII,2011-03-24,8589.709961,8603.429688,8550.599609,8576.400391,8576.368164,343.05601564
TWII,2011-03-25,8645.370117,8658.049805,8587.839844,8610.389648,8610.357422,344.41558592
TWII,2011-03-28,8587.990234,8604.240234,8549.259766,8553.05957,8553.027344,342.1223828
TWII,2011-03-29,8538.44043,8596.570313,8522.570313,8596.570313,8596.538086,343.86281252000003
TWII,2011-03-30,8605.830078,8671.589844,8605.830078,8646.30957,8646.277344,345.8523828
TWII,2011-03-31,8683.69043,8685.44043,8608.049805,8683.299805,8683.267578,347.3319922
TWII,2011-04-01,8697.839844,8705.129883,8654.400391,8705.129883,8705.097656,348.20519532
TWII,2011-04-06,8772.129883,8860.019531,8767.209961,8851.980469,8851.948242,354.07921876
TWII,2011-04-07,8884.839844,8901.719727,8828.919922,8901.719727,8901.686523,356.06878908
TWII,2011-04-08,8904.44043,8929.05957,8862.490234,8894.540039,8894.506836,355.78160156
TWII,2011-04-11,8922.75,8922.75,8836.379883,8880.269531,8880.236328,355.21078124
TWII,2011-04-12,8839.219727,8839.219727,8708.860352,8732.589844,8732.557617,349.30359376
TWII,2011-04-13,8727.950195,8780.200195,8700.080078,8780.200195,8780.167969,351.2080078
TWII,2011-04-14,8787.75,8835.389648,8772.299805,8802.730469,8802.698242,352.10921876000003
TWII,2011-04-15,8828.629883,8834.070313,8716.700195,8718.120117,8718.087891,348.72480468000003
TWII,2011-04-18,8752.55957,8764.650391,8703.110352,8714.480469,8714.448242,348.57921876
TWII,2011-04-19,8643.400391,8658.969727,8592.230469,8638.549805,8638.517578,345.54199220000004
TWII,2011-04-20,8704.480469,8813.280273,8698.969727,8813.280273,8813.248047,352.53121092000004
TWII,2011-04-21,8893.070313,8992.080078,8892.05957,8957.650391,8957.617188,358.30601564
TWII,2011-04-22,8980.429688,8992.669922,8956.070313,8969.429688,8969.396484,358.77718752000004
TWII,2011-04-25,9015.910156,9037.089844,8950.75,8950.75,8950.716797,358.03000000000003
TWII,2011-04-26,8894.009766,8966.860352,8866.740234,8948.139648,8948.106445,357.92558592
TWII,2011-04-27,9012.280273,9060.5,9012.280273,9049.25,9049.216797,361.97
TWII,2011-04-28,9088.969727,9099.75,9021.360352,9040.769531,9040.736328,361.63078124
TWII,2011-04-29,9050.490234,9058.780273,8943.990234,9007.870117,9007.836914,360.31480468
TWII,2011-05-03,9014.330078,9018.700195,8895.25,8946.080078,8946.046875,357.84320312000006
TWII,2011-05-04,8937.299805,8947.349609,8864.549805,8947.349609,8947.316406,357.89398436000005
TWII,2011-05-05,8930.240234,9029.580078,8907.969727,9018.610352,9018.577148,360.74441408
TWII,2011-05-06,8997.730469,9018.400391,8954.80957,8977.230469,8977.197266,359.08921876
TWII,2011-05-09,9001.799805,9081.259766,8984.429688,9035.480469,9035.447266,361.41921876
TWII,2011-05-10,9048.25,9055.910156,9007.929688,9023.280273,9023.24707,360.93121092
TWII,2011-05-11,9073.879883,9082.009766,9014.360352,9020.400391,9020.367188,360.81601564
TWII,2011-05-12,8977.769531,9052.980469,8963.240234,9033.679688,9033.646484,361.34718752
TWII,2011-05-13,9039.549805,9059.459961,8986.179688,9006.610352,9006.577148,360.26441408
TWII,2011-05-16,8996.700195,8996.700195,8911.709961,8911.709961,8911.676758,356.46839844000004
TWII,2011-05-17,8917.25,8928.990234,8854.139648,8884.089844,8884.056641,355.36359376
TWII,2011-05-18,8885.400391,8946.990234,8885.400391,8944.839844,8944.806641,357.79359376
TWII,2011-05-19,8952.25,9026.179688,8888.209961,8892.879883,8892.84668,355.71519532
TWII,2011-05-20,8944.379883,8944.379883,8822.75,8837.030273,8836.998047,353.48121092
TWII,2011-05-23,8767.299805,8776.459961,8695.339844,8747.509766,8747.477539,349.90039064
TWII,2011-05-24,8730.230469,8756.900391,8673.379883,8756.610352,8756.578125,350.26441408
TWII,2011-05-25,8732.299805,8763.639648,8682.490234,8727.089844,8727.057617,349.08359376
TWII,2011-05-26,8797.290039,8807.080078,8751.519531,8788.400391,8788.368164,351.53601564
TWII,2011-05-27,8806.290039,8860.030273,8803.589844,8810.0,8809.967773,352.40000000000003
TWII,2011-05-30,8757.660156,8844.030273,8748.129883,8823.679688,8823.647461,352.94718752
TWII,2011-05-31,8860.580078,9003.599609,8860.580078,8988.839844,8988.806641,359.55359376
TWII,2011-06-01,8999.839844,9089.469727,8999.839844,9062.349609,9062.31543,362.49398436
TWII,2011-06-02,8981.709961,9036.269531,8977.669922,8991.360352,8991.327148,359.65441408
TWII,2011-06-03,9024.540039,9052.179688,8997.349609,9046.280273,9046.24707,361.85121092
TWII,2011-06-07,9025.209961,9059.19043,8981.44043,9057.099609,9057.06543,362.28398436
TWII,2011-06-08,9044.849609,9070.25,9007.530273,9007.530273,9007.49707,360.30121092
TWII,2011-06-09,9020.599609,9045.44043,8996.080078,9000.94043,9000.907227,360.03761720000006
TWII,2011-06-10,9042.349609,9053.389648,8837.820313,8837.820313,8837.788086,353.51281252
TWII,2011-06-13,8791.669922,8811.969727,8703.519531,8712.950195,8712.917969,348.5180078
TWII,2011-06-14,8737.240234,8836.509766,8737.240234,8829.209961,8829.177734,353.16839844000003
TWII,2011-06-15,8833.860352,8876.139648,8733.599609,8831.450195,8831.417969,353.2580078
TWII,2011-06-16,8739.839844,8739.839844,8654.429688,8654.429688,8654.397461,346.17718752
TWII,2011-06-17,8671.450195,8702.0,8618.849609,8636.099609,8636.067383,345.44398436000006
TWII,2011-06-20,8679.150391,8685.330078,8518.660156,8530.679688,8530.647461,341.22718752000003
TWII,2011-06-21,8571.929688,8617.959961,8523.040039,8597.620117,8597.587891,343.90480468000004
TWII,2011-06-22,8663.860352,8679.370117,8598.080078,8621.040039,8621.007813,344.84160156
TWII,2011-06-23,8601.150391,8619.389648,8559.330078,8567.280273,8567.248047,342.69121092
TWII,2011-06-24,8567.459961,8569.589844,8508.160156,8532.830078,8532.797852,341.31320312
TWII,2011-06-27,8456.360352,8519.209961,8433.459961,8500.160156,8500.12793,340.00640624
TWII,2011-06-28,8536.129883,8572.620117,8478.69043,8478.860352,8478.828125,339.15441408
TWII,2011-06-29,8540.349609,8598.219727,8499.240234,8573.379883,8573.347656,342.93519532
TWII,2011-06-30,8582.080078,8652.589844,8576.650391,8652.589844,8652.557617,346.10359376
TWII,2011-07-01,8684.389648,8744.200195,8659.570313,8739.820313,8739.788086,349.59281252
TWII,2011-07-04,8801.509766,8808.469727,8772.330078,8774.719727,8774.6875,350.98878908
TWII,2011-07-05,8777.219727,8794.139648,8743.450195,8784.44043,8784.408203,351.37761720000003
TWII,2011-07-06,8790.94043,8842.169922,8768.349609,8824.44043,8824.408203,352.97761720000005
TWII,2011-07-07,8795.0,8795.879883,8757.469727,8773.419922,8773.387695,350.93679688
TWII,2011-07-08,8782.719727,8839.139648,8740.0,8749.549805,8749.517578,349.98199220000004
TWII,2011-07-11,8749.549805,8749.549805,8633.549805,8665.849609,8665.817383,346.63398436000006
TWII,2011-07-12,8581.429688,8595.070313,8479.900391,8491.009766,8490.977539,339.64039064
TWII,2011-07-13,8480.259766,8539.179688,8452.860352,8488.05957,8488.027344,339.5223828
TWII,2011-07-14,8495.509766,8531.959961,8410.44043,8481.349609,8481.317383,339.25398436000006
TWII,2011-07-15,8494.700195,8579.799805,8462.049805,8574.910156,8574.87793,342.99640624
TWII,2011-07-18,8550.160156,8580.330078,8473.910156,8538.570313,8538.538086,341.54281252000004
TWII,2011-07-19,8528.200195,8554.410156,8490.790039,8524.570313,8524.538086,340.98281252000004
TWII,2011-07-20,8612.530273,8706.169922,8612.530273,8706.169922,8706.137695,348.24679688
TWII,2011-07-21,8705.839844,8725.969727,8683.049805,8717.139648,8717.107422,348.68558592
TWII,2011-07-22,8770.950195,8794.480469,8741.089844,8765.320313,8765.288086,350.61281252000003
TWII,2011-07-25,8764.679688,8786.030273,8661.759766,8683.509766,8683.477539,347.34039063999995
TWII,2011-07-26,8700.589844,8794.240234,8689.150391,8794.240234,8794.208008,351.76960936000006
TWII,2011-07-27,8775.179688,8819.929688,8754.509766,8817.490234,8817.458008,352.69960936
TWII,2011-07-28,8739.830078,8790.679688,8702.839844,8767.200195,8767.167969,350.6880078
TWII,2011-07-29,8737.719727,8771.639648,8638.669922,8644.179688,8644.147461,345.76718752
TWII,2011-08-01,8629.969727,8707.870117,8629.969727,8701.379883,8701.347656,348.05519532
TWII,2011-08-02,8629.089844,8629.089844,8557.700195,8584.719727,8584.6875,343.38878908
TWII,2011-08-03,8466.349609,8472.269531,8360.730469,8456.860352,8456.828125,338.27441408
TWII,2011-08-04,8472.370117,8496.070313,8317.269531,8317.269531,8317.237305,332.69078124
TWII,2011-08-05,7962.870117,7975.819824,7844.77002,7853.129883,7853.100098,314.12519532
TWII,2011-08-08,7769.600098,7799.490234,7451.290039,7552.799805,7552.770996,302.1119922
TWII,2011-08-09,7261.540039,7599.140137,7148.759766,7493.120117,7493.092285,299.72480468000003
TWII,2011-08-10,7717.580078,7751.589844,7632.339844,7736.319824,7736.291016,309.45279296
TWII,2011-08-11,7566.390137,7761.399902,7499.540039,7719.089844,7719.061035,308.76359376
TWII,2011-08-12,7825.799805,7853.529785,7637.02002,7637.02002,7636.991211,305.4808008
TWII,2011-08-15,7769.169922,7819.390137,7748.459961,7819.390137,7819.361328,312.77560548
TWII,2011-08-16,7886.930176,7896.189941,7778.649902,7798.589844,7798.561035,311.94359376
TWII,2011-08-17,7807.669922,7821.990234,7732.319824,7741.759766,7741.730957,309.67039064
TWII,2011-08-18,7721.189941,7721.189941,7561.02002,7614.970215,7614.941406,304.59880860000004
TWII,2011-08-19,7414.359863,7429.959961,7316.830078,7342.959961,7342.932129,293.71839844
TWII,2011-08-22,7348.709961,7468.740234,7248.689941,7312.589844,7312.562012,292.50359376
TWII,2011-08-23,7369.430176,7564.640137,7349.569824,7550.22998,7550.201172,302.0091992
TWII,2011-08-24,7592.509766,7594.810059,7432.52002,7502.930176,7502.902344,300.11720704
TWII,2011-08-25,7559.470215,7564.870117,7409.02002,7410.870117,7410.842285,296.43480468
TWII,2011-08-26,7438.52002,7503.379883,7389.569824,7445.100098,7445.072266,297.80400392
TWII,2011-08-29,7482.919922,7608.77002,7474.310059,7578.009766,7577.980957,303.12039064000004
TWII,2011-08-30,7654.370117,7675.169922,7599.27002,7646.189941,7646.161133,305.84759764
TWII,2011-08-31,7665.220215,7741.359863,7602.680176,7741.359863,7741.331055,309.65439452
TWII,2011-09-01,7799.180176,7886.040039,7755.549805,7757.759766,7757.730957,310.31039064000004
TWII,2011-09-02,7801.279785,7801.279785,7703.100098,7757.060059,7757.03125,310.28240236000005
TWII,2011-09-05,7637.899902,7637.899902,7538.580078,7551.569824,7551.541016,302.06279296
TWII,2011-09-06,7496.240234,7522.939941,7357.759766,7367.189941,7367.162109,294.68759764
TWII,2011-09-07,7468.290039,7529.009766,7428.700195,7529.009766,7528.981445,301.16039064
TWII,2011-09-08,7601.290039,7626.779785,7520.759766,7548.370117,7548.341309,301.93480468
TWII,2011-09-09,7568.220215,7651.27002,7547.0,7610.569824,7610.541016,304.42279296000004
TWII,2011-09-13,7530.0,7538.040039,7382.0,7391.370117,7391.342285,295.65480468000004
TWII,2011-09-14,7455.5,7477.859863,7186.75,7228.470215,7228.442871,289.1388086
TWII,2011-09-15,7374.580078,7430.290039,7348.209961,7385.680176,7385.652344,295.42720704
TWII,2011-09-16,7494.290039,7606.700195,7494.290039,7577.399902,7577.371094,303.09599608
TWII,2011-09-19,7572.830078,7572.939941,7468.77002,7480.879883,7480.852051,299.23519532
TWII,2011-09-20,7485.600098,7544.879883,7389.390137,7492.850098,7492.822266,299.71400392
TWII,2011-09-21,7515.660156,7574.779785,7465.97998,7535.879883,7535.851563,301.43519532
TWII,2011-09-22,7419.490234,7419.490234,7287.759766,7305.5,7305.472168,292.22
TWII,2011-09-23,7101.339844,7126.810059,6997.609863,7046.220215,7046.194336,281.84880860000004
TWII,2011-09-26,7026.490234,7058.430176,6877.120117,6877.120117,6877.094238,275.08480468000005
TWII,2011-09-27,7031.129883,7119.140137,7027.890137,7089.950195,7089.923828,283.5980078
TWII,2011-09-28,7148.379883,7154.399902,7099.72998,7146.97998,7146.953125,285.8791992
TWII,2011-09-29,7090.120117,7218.569824,7061.009766,7182.609863,7182.58252,287.30439452
TWII,2011-09-30,7222.160156,7251.870117,7163.75,7225.379883,7225.352539,289.01519532
TWII,2011-10-03,7128.660156,7128.660156,6998.370117,7013.970215,7013.944336,280.5588086
TWII,2011-10-04,6937.240234,7047.990234,6889.990234,7047.870117,7047.844238,281.91480468000003
TWII,2011-10-05,7061.169922,7091.009766,6989.149902,6989.149902,6989.124023,279.56599608
TWII,2011-10-06,7094.609863,7170.919922,7094.609863,7132.0,7131.973145,285.28000000000003
TWII,2011-10-07,7210.919922,7253.089844,7196.220215,7211.959961,7211.932617,288.47839844
TWII,2011-10-11,7348.859863,7398.709961,7348.859863,7398.709961,7398.682129,295.94839844
TWII,2011-10-12,7390.060059,7407.080078,7323.540039,7382.350098,7382.322266,295.29400392
TWII,2011-10-13,7423.180176,7444.330078,7372.410156,7428.330078,7428.302246,297.13320312
TWII,2011-10-14,7430.5,7430.5,7353.799805,7358.080078,7358.052246,294.32320312
TWII,2011-10-17,7412.879883,7475.060059,7401.299805,7461.120117,7461.092285,298.44480468
TWII,2011-10-18,7352.120117,7379.080078,7322.009766,7359.47998,7359.452148,294.3791992
TWII,2011-10-19,7393.72998,7393.72998,7316.580078,7353.370117,7353.342285,294.13480468
TWII,2011-10-20,7347.930176,7361.220215,7240.149902,7244.319824,7244.29248,289.77279296
TWII,2011-10-21,7272.509766,7272.509766,7205.209961,7254.509766,7254.481934,290.18039064
TWII,2011-10-24,7352.430176,7472.5,7352.430176,7470.299805,7470.271973,298.8119922
TWII,2011-10-25,7506.080078,7506.080078,7468.529785,7491.209961,7491.182129,299.64839844
TWII,2011-10-26,7437.77002,7548.509766,7425.990234,7535.819824,7535.791504,301.43279296000003
TWII,2011-10-27,7548.359863,7590.879883,7504.959961,7565.209961,7565.181152,302.60839844
TWII,2011-10-28,7693.240234,7743.370117,7602.629883,7616.060059,7616.03125,304.64240236
TWII,2011-10-31,7637.47998,7658.970215,7557.049805,7587.689941,7587.661133,303.50759764
TWII,2011-11-01,7547.240234,7656.259766,7505.959961,7622.009766,7621.980957,304.88039064000003
TWII,2011-11-02,7500.540039,7599.540039,7448.279785,7598.450195,7598.421387,303.93800780000004
TWII,2011-11-03,7603.450195,7603.450195,7460.310059,7460.310059,7460.282227,298.41240236000004
TWII,2011-11-04,7581.609863,7635.75,7578.359863,7603.22998,7603.201172,304.1291992
TWII,2011-11-07,7623.160156,7638.029785,7586.859863,7621.720215,7621.691406,304.8688086
TWII,2011-11-08,7652.470215,7683.089844,7600.790039,7600.790039,7600.76123,304.03160156
TWII,2011-11-09,7646.120117,7654.149902,7561.859863,7561.859863,7561.831055,302.47439452
TWII,2011-11-10,7431.259766,7434.370117,7274.839844,7308.680176,7308.652344,292.34720704
TWII,2011-11-11,7369.72998,7385.97998,7288.490234,7367.290039,7367.262207,294.69160156000004
TWII,2011-11-14,7472.160156,7544.22998,7472.160156,7525.649902,7525.621582,301.02599608
TWII,2011-11-15,7515.5,7528.779785,7475.330078,7491.060059,7491.032227,299.64240236
TWII,2011-11-16,7520.950195,7541.680176,7385.129883,7387.52002,7387.492188,295.5008008
TWII,2011-11-17,7333.569824,7392.819824,7284.299805,7387.810059,7387.782227,295.51240236
TWII,2011-11-18,7296.089844,7327.669922,7233.779785,7233.779785,7233.752441,289.3511914
TWII,2011-11-21,7166.259766,7183.470215,7042.640137,7042.640137,7042.614258,281.70560548000003
TWII,2011-11-22,7064.609863,7082.399902,6970.720215,7000.029785,7000.003906,280.0011914
TWII,2011-11-23,6967.660156,6981.540039,6806.430176,6806.430176,6806.404297,272.25720704
TWII,2011-11-24,6748.919922,6885.240234,6744.259766,6864.390137,6864.364258,274.57560548000004
TWII,2011-11-25,6906.339844,6950.5,6751.47998,6784.52002,6784.494141,271.3808008
TWII,2011-11-28,6844.299805,6920.790039,6844.299805,6898.779785,6898.753906,275.9511914
TWII,2011-11-29,6966.580078,6998.060059,6934.870117,6988.649902,6988.624023,279.54599608
TWII,2011-11-30,7001.589844,7001.589844,6860.049805,6904.120117,6904.094238,276.16480468000003
TWII,2011-12-01,7132.410156,7199.259766,7129.069824,7178.689941,7178.662598,287.14759764
TWII,2011-12-02,7164.0,7186.660156,7109.709961,7140.680176,7140.65332,285.62720704
TWII,2011-12-05,7149.580078,7149.589844,7057.330078,7098.080078,7098.053711,283.92320312
TWII,2011-12-06,7075.839844,7075.839844,6956.279785,6956.279785,6956.253906,278.2511914
TWII,2011-12-07,7004.180176,7046.390137,6992.27002,7033.0,7032.974121,281.32
TWII,2011-12-08,7018.640137,7018.640137,6907.950195,6982.899902,6982.874023,279.31599608
TWII,2011-12-09,6891.470215,6927.990234,6831.390137,6893.299805,6893.273926,275.7319922
TWII,2011-12-12,6975.620117,7002.089844,6923.879883,6949.040039,6949.01416,277.96160156
TWII,2011-12-13,6883.080078,6919.680176,6850.879883,6896.310059,6896.28418,275.85240236000004
TWII,2011-12-14,6912.540039,6926.089844,6860.390137,6922.569824,6922.543945,276.90279296
TWII,2011-12-15,6874.180176,6874.180176,6764.589844,6764.589844,6764.563965,270.58359376
TWII,2011-12-16,6783.02002,6810.080078,6757.330078,6785.089844,6785.063965,271.40359376000004
TWII,2011-12-19,6780.640137,6780.640137,6609.109863,6633.330078,6633.304688,265.33320312
TWII,2011-12-20,6654.669922,6696.930176,6646.299805,6662.640137,6662.614746,266.50560548000004
TWII,2011-12-21,6878.629883,6966.47998,6878.629883,6966.47998,6966.454102,278.6591992
TWII,2011-12-22,6968.220215,6989.589844,6940.850098,6966.350098,6966.324219,278.65400392
TWII,2011-12-23,7035.100098,7122.279785,7035.100098,7110.72998,7110.703613,284.4291992
TWII,2011-12-26,7125.040039,7125.669922,7078.060059,7092.580078,7092.553711,283.70320312
TWII,2011-12-27,7085.5,7107.669922,7043.640137,7085.029785,7085.003418,283.4011914
TWII,2011-12-28,7086.100098,7093.470215,7036.919922,7056.669922,7056.644043,282.26679688
TWII,2011-12-29,7026.859863,7074.819824,6998.970215,7074.819824,7074.793945,282.99279296000003
TWII,2011-12-30,7109.850098,7139.029785,7054.790039,7072.080078,7072.054199,282.88320312
TWII,2012-01-03,7005.390137,7073.790039,7005.390137,7053.379883,7053.354004,282.13519532
TWII,2012-01-04,7093.069824,7116.220215,7064.580078,7082.970215,7082.943848,283.3188086
TWII,2012-01-05,7099.350098,7130.859863,7073.319824,7130.859863,7130.833008,285.23439452
TWII,2012-01-06,7129.529785,7139.040039,7090.470215,7120.509766,7120.48291,284.82039064
TWII,2012-01-09,7103.089844,7103.089844,7050.25,7093.040039,7093.013672,283.72160156
TWII,2012-01-10,7128.859863,7181.740234,7128.859863,7178.870117,7178.842773,287.15480468000004
TWII,2012-01-11,7203.100098,7212.359863,7184.379883,7188.209961,7188.182617,287.52839844
TWII,2012-01-12,7202.379883,7209.740234,7173.870117,7186.580078,7186.552734,287.46320312
TWII,2012-01-13,7226.240234,7249.939941,7169.919922,7181.540039,7181.512695,287.26160156000003
